Index,Combined,Division,Dept,Course_x,Class#,Session,Modality,Component,Start,End,Days,Instructor,Room,Starting Enrollment,Current Enrollment,Capacity,Perc Drop,Graded Count,Success Count,Success Rate
673,0,HO,SLP,SLP 105,31345,18,REMOTE,Lecture,18:00,20:50,Th,Oh,REMOTE,39,27,30,0.307692308,27,11,0.407407407
674,0,HO,SLP,SLP 108,32739,18,ONLINE,Lecture,TBA,0,0,Oh,ONLINE,21,20,0,0.047619048,21,20,0.952380952
675,0,HO,SLP,SLP 125,32741,18,REMOTE,Lecture,17:00,20:50,Tu,McDonald,REMOTE,21,20,12,0.047619048,21,20,0.952380952
676,0,HO,SLP,SLP 235,31962,18,IN PERSON,Lecture,18:00,20:00,MW,Coomer,SL108,25,25,0,0,25,25,1
677,0,HO,SLP,SLP 241,31964,15B,IN PERSON,Lecture,16:00,17:05,M,McDonald,SL106,27,27,0,0,27,26,0.962962963
678,0,KIN,HED,HED 100,20246,18,ONLINE,Lecture,TBA,0,0,May,ONLINE,44,35,40,0.204545455,40,27,0.675
679,0,KIN,HED,HED 100,20856,18,ONLINE,Lecture,TBA,0,0,Artiaga,ONLINE,40,30,40,0.25,39,30,0.769230769
680,0,KIN,HED,HED 100,20248,18,ONLINE,Lecture,TBA,0,0,Abing,ONLINE,45,41,40,0.088888889,41,32,0.780487805
681,0,KIN,HED,HED 100,20249,18,ONLINE,Lecture,TBA,0,0,Artiaga,ONLINE,47,32,40,0.319148936,44,28,0.636363636
682,0,KIN,HED,HED 100,20254,18,ONLINE,Lecture,TBA,0,0,Hemmerling,ONLINE,41,39,40,0.048780488,39,35,0.897435897
683,0,KIN,HED,HED 100,20709,18,ONLINE,Lecture,TBA,0,0,Hemmerling,ONLINE,42,36,40,0.142857143,37,28,0.756756757
684,0,KIN,HED,HED 100,29659,18,ONLINE,Lecture,TBA,0,0,May,ONLINE,45,34,40,0.244444444,34,26,0.764705882
685,0,KIN,HED,HED 100,31183,15B,ONLINE,Lecture,TBA,0,0,Richardson,ONLINE,38,36,40,0.052631579,36,18,0.5
686,0,KIN,HED,HED 100,33180,15B,IN PERSON,Lecture,8:30,10:00,MW,Valencia,WARR*,29,25,0,0.137931034,25,24,0.96
687,0,KIN,HED,HED 100,21316,15B,IN PERSON,Lecture,11:00,12:30,TuTh,Valencia,K 203,45,43,40,0.044444444,45,31,0.688888889
688,0,KIN,HED,HED 100,20251,15B,HYBRID,Lecture,8:30,10:00,TuTh,Valencia,WARR*,29,27,0,0.068965517,28,27,0.964285714
689,0,KIN,HED,HED 100,33145,15B,IN PERSON,Lecture,9:30,11:00,TuTh,Fernley,K 203,42,35,40,0.166666667,35,31,0.885714286
690,0,KIN,HED,HED 100,20250,6B,ONLINE,Lecture,TBA,0,0,Bueno,ONLINE,41,23,40,0.43902439,31,20,0.64516129
691,0,KIN,HED,HED 100,24493,9A,ONLINE,Lecture,TBA,0,0,Murray,ONLINE,41,33,40,0.195121951,39,31,0.794871795
692,0,KIN,HED,HED 100,20256,9A,ONLINE,Lecture,TBA,0,0,Kingsbury,ONLINE,40,27,40,0.325,31,20,0.64516129
693,0,KIN,HED,HED 100,21629,9A,ONLINE,Lecture,TBA,0,0,Fernley,ONLINE,26,14,40,0.461538462,20,13,0.65
694,0,KIN,HED,HED 100,21314,9B,ONLINE,Lecture,TBA,0,0,Haley Peaslee,ONLINE,54,40,40,0.259259259,41,31,0.756097561
695,0,KIN,HED,HED 100,32791,9B,ONLINE,Lecture,TBA,0,0,Nguyen,ONLINE,44,24,40,0.454545455,30,16,0.533333333
696,0,KIN,HED,HED 100,25028,9B,ONLINE,Lecture,TBA,0,0,0,ONLINE,38,35,40,0.078947368,33,31,0.939393939
697,0,KIN,HED,HED 100,27579,9B,ONLINE,Lecture,TBA,0,0,Kingsbury,ONLINE,43,24,40,0.441860465,28,14,0.5
698,0,KIN,HED,HED 100,20257,9B,ONLINE,Lecture,TBA,0,0,May,ONLINE,39,39,0,0,39,33,0.846153846
699,0,KIN,HED,HED 100,21627,9B,ONLINE,Lecture,TBA,0,0,Ramos,ONLINE,31,31,0,0,31,29,0.935483871
700,0,KIN,HED,HED 100,26741,9B,ONLINE,Lecture,TBA,0,0,Artiaga,ONLINE,45,32,40,0.288888889,40,25,0.625
701,0,KIN,HED,HED 100,33146,9B,HYBRID,Lecture,9:30,11:00,MW,Cordovil,K 203,42,26,40,0.380952381,28,16,0.571428571
702,0,KIN,HED,HED 100,33181,9B,ONLINE,Lecture,TBA,0,0,Nguyen,ONLINE,30,29,0,0.033333333,29,27,0.931034483
703,0,KIN,HED,HED 101,29617,9A,ONLINE,Lecture,TBA,0,0,Jensen,ONLINE,30,25,30,0.166666667,28,23,0.821428571
704,0,KIN,HED,HED 101,29618,9A,ONLINE,Lecture,TBA,0,0,Jensen,ONLINE,31,20,30,0.35483871,27,14,0.518518519
705,0,KIN,HED,HED 101,29619,9A,ONLINE,Lecture,TBA,0,0,Jensen,ONLINE,31,25,30,0.193548387,26,22,0.846153846
706,0,KIN,HED,HED 101,30258,9A,ONLINE,Lecture,TBA,0,0,Jensen,ONLINE,28,18,30,0.357142857,18,12,0.666666667
707,0,KIN,HED,HED 101,29620,9B,ONLINE,Lecture,TBA,0,0,Jensen,ONLINE,34,26,30,0.235294118,30,22,0.733333333
708,0,KIN,HED,HED 101,30574,9B,ONLINE,Lecture,TBA,0,0,Jensen,ONLINE,33,21,30,0.363636364,28,18,0.642857143
709,0,KIN,HED,HED 101,30575,9B,ONLINE,Lecture,TBA,0,0,Jensen,ONLINE,35,19,30,0.457142857,27,15,0.555555556
710,HED 102/HO102,KIN,HED,HED 102,32363,15B,ONLINE,Lecture,TBA,0,0,Knapp,ONLINE,19,18,35,0.052631579,18,13,0.722222222
711,HED 103/WGS103,KIN,HED,HED 103,30779,15B,ONLINE,Lecture,TBA,0,0,Acosta,ONLINE,27,16,40,0.407407407,20,13,0.65
712,HED 103/WGS103,KIN,HED,HED 103,27089,9A,ONLINE,Lecture,TBA,0,0,Bueno,ONLINE,27,24,40,0.111111111,26,18,0.692307692
713,HED 103/WGS 103,KIN,HED,HED 103,27429,9B,ONLINE,Lecture,TBA,0,0,Bueno,ONLINE,34,17,40,0.5,20,11,0.55
714,0,KIN,HED,HED 105,29296,15B,ONLINE,Lecture,TBA,0,0,Ramos,ONLINE,35,21,32,0.4,28,18,0.642857143
715,HED 110/KIN 110,KIN,HED,HED 110,21213,15B,HYBRID,Lecture,12:30,14:00,Th,Anderson,K 205,15,10,25,0.333333333,13,10,0.769230769
716,HED 110/KIN 110,KIN,HED,HED 110,20259,15B,IN PERSON,Lecture,9:30,11:00,TuTh,Hemmerling,K 205,15,11,25,0.266666667,13,11,0.846153846
717,HED 110/KIN 110,KIN,HED,HED 110,24495,9A,HYBRID,Lecture,8:00,10:30,F,Luna,K 205,15,11,25,0.266666667,11,10,0.909090909
718,HED 110/KIN 110,KIN,HED,HED 110,30259,9B,HYBRID,Lecture,12:30,15:00,Tu,Anderson,K 205,23,12,25,0.47826087,14,8,0.571428571
719,HED 110/KIN 110,KIN,HED,HED 110,32792,9B,HYBRID,Lecture,18:00,20:30,W,0,K 205,26,19,25,0.269230769,15,15,1
720,0,KIN,HED,HED 200,20260,15B,ONLINE,Lecture,TBA,0,0,Bueno,ONLINE,43,19,40,0.558139535,36,11,0.305555556
721,0,KIN,HED,HED 201,32023,15B,ONLINE,Lecture,TBA,0,0,Bueno,ONLINE,30,10,30,0.666666667,12,7,0.583333333
722,0,KIN,HED,HED 202,29297,9B,ONLINE,Lecture,TBA,0,0,Bueno,ONLINE,33,29,32,0.121212121,31,23,0.741935484
723,0,KIN,KIN,KIN 100,24640,18,ONLINE,Lecture,TBA,0,0,Macias,ONLINE,38,31,30,0.184210526,33,29,0.878787879
724,0,KIN,KIN,KIN 100,25558,18,ONLINE,Lecture,TBA,0,0,Macias,ONLINE,31,24,30,0.225806452,28,21,0.75
725,0,KIN,KIN,KIN 100,26249,18,ONLINE,Lecture,TBA,0,0,Luna,ONLINE,27,8,30,0.703703704,10,4,0.4
726,0,KIN,KIN,KIN 100,32793,18,ONLINE,Lecture,TBA,0,0,Gnodle,ONLINE,35,25,30,0.285714286,27,21,0.777777778
727,0,KIN,KIN,KIN 100,27090,18,IN PERSON,Lecture,9:00,10:15,TuTh,Vascones,K 204,35,28,30,0.2,29,27,0.931034483
728,0,KIN,KIN,KIN 100,30260,15B,ONLINE,Lecture,TBA,0,0,Edwards,ONLINE,27,6,30,0.777777778,14,5,0.357142857
729,0,KIN,KIN,KIN 100,32025,15B,ONLINE,Lecture,TBA,0,0,Edwards,ONLINE,32,11,30,0.65625,16,10,0.625
730,0,KIN,KIN,KIN 100,30261,15B,IN PERSON,Lecture,11:00,12:30,TuTh,Carizzi,K 204,31,27,30,0.129032258,29,21,0.724137931
731,0,KIN,KIN,KIN 100,26743,9B,ONLINE,Lecture,TBA,0,0,Nguyen,ONLINE,29,10,30,0.655172414,14,5,0.357142857
732,0,KIN,KIN,KIN 100,27995,9B,ONLINE,Lecture,TBA,0,0,Kingsbury,ONLINE,26,7,30,0.730769231,21,4,0.19047619
733,0,KIN,KIN,KIN 100,32026,9B,ONLINE,Lecture,TBA,0,0,Kingsbury,ONLINE,20,9,30,0.55,13,6,0.461538462
734,0,KIN,KIN,KIN 100,29826,9B,ONLINE,Lecture,TBA,0,0,Bos,ONLINE,27,20,30,0.259259259,23,13,0.565217391
735,0,KIN,KIN,KIN 100,32794,9B,IN PERSON,Lecture,11:00,13:50,MW,Cordovil,K 204,31,14,30,0.548387097,15,13,0.866666667
736,0,KIN,KIN,KIN 100,33324,9B,IN PERSON,Lecture,10:00,12:50,MW,Vascones,K 202,25,13,30,0.48,22,7,0.318181818
737,0,KIN,KIN,KIN 102,24641,18,IN PERSON,Lecture,10:00,11:15,MW,Luna,K 205,30,22,30,0.266666667,24,17,0.708333333
738,0,KIN,KIN,KIN 102,25951,15B,IN PERSON,Lecture,8:00,9:30,TuTh,Ingstad,K 205,19,9,30,0.526315789,12,6,0.5
739,0,KIN,KIN,KIN 102,31652,15B,IN PERSON,Lecture,11:50,12:45,MTuWTh,Martinez,GAHR*,29,29,0,0,29,27,0.931034483
740,0,KIN,KIN,KIN 102,31470,15B,IN PERSON,Lecture,8:30,9:35,TuThF,Gutierrez,LMHS*,17,14,0,0.176470588,16,11,0.6875
741,0,KIN,KIN,KIN 104,24645,18,ONLINE,Lecture,TBA,0,0,O'Connor,ONLINE,37,24,35,0.351351351,27,18,0.666666667
742,0,KIN,KIN,KIN 104,24647,18,ONLINE,Lecture,TBA,0,0,Kozlowski,ONLINE,32,14,35,0.5625,17,9,0.529411765
743,KIN 108/WGS 108,KIN,KIN,KIN 108,27287,18,ONLINE,Lecture,TBA,0,0,Kozlowski,ONLINE,22,15,40,0.318181818,17,11,0.647058824
744,KIN 108/WGS 108,KIN,KIN,KIN 108,27401,9B,ONLINE,Lecture,TBA,0,0,Kozlowski,ONLINE,28,20,40,0.285714286,13,9,0.692307692
745,HED 110/KIN 110,KIN,KIN,KIN 110,28173,15B,HYBRID,Lecture,12:30,14:00,Th,Anderson,K 205,9,6,25,0.333333333,7,5,0.714285714
746,HED 110/KIN 110,KIN,KIN,KIN 110,28172,15B,IN PERSON,Lecture,9:30,11:00,TuTh,Hemmerling,K 205,12,11,25,0.083333333,12,10,0.833333333
747,HED 110/KIN 110,KIN,KIN,KIN 110,28174,9A,HYBRID,Lecture,8:00,10:30,F,Luna,K 205,10,8,25,0.2,8,8,1
748,HED 110/KIN 110,KIN,KIN,KIN 110,30264,9B,HYBRID,Lecture,12:30,15:00,Tu,Anderson,K 205,14,10,25,0.285714286,11,8,0.727272727
749,HED 110/KIN 110,KIN,KIN,KIN 110,32796,9B,HYBRID,Lecture,18:00,20:30,W,0,K 205,9,7,25,0.222222222,5,4,0.8
750,0,KIN,KIN,KIN 130,33323,18,IN PERSON,Lecture,15:00,15:50,MWF,Fimbres,K 202,30,30,30,0,30,30,1
751,0,KIN,KIN,KIN 130,28175,18,IN PERSON,Lecture,15:00,15:50,MWF,Grosfeld,K 201,33,29,30,0.121212121,31,29,0.935483871
752,0,KIN,KIN,KIN 131,33322,9B,IN PERSON,Lecture,9:00,12:50,F,Eastburn,K 204,16,14,30,0.125,16,14,0.875
753,0,KIN,KIN,KIN 132,32130,9A,IN PERSON,Lecture,15:30,17:20,MW,Eastburn,K 203,16,15,30,0.0625,15,15,1
754,0,KIN,KIN,KIN 134,31191,9A,IN PERSON,Lecture,18:30,21:20,W,Heggins,FH,47,23,30,0.510638298,23,23,1
755,0,KIN,KIN,KIN 134,31192,9B,IN PERSON,Lecture,18:30,21:20,W,Caines,FH,25,17,30,0.32,16,16,1
756,0,KIN,KIN,KIN 202,24663,18,IN PERSON,Lecture,13:00,14:20,MW,Celis,K 205,13,11,25,0.153846154,11,11,1
757,0,KIN,KIN,KIN 205,28169,18,IN PERSON,Lecture,11:30,12:45,MW,Luna,K 205,18,12,25,0.333333333,14,10,0.714285714
758,0,KIN,KIN,KIN 206A,32797,18,IN PERSON,Lecture,8:00,8:30,MW,Luna,K 205,13,11,20,0.153846154,12,9,0.75
759,0,KIN,KIN,KIN 206A,32197,15B,IN PERSON,Lecture,13:20,14:15,M,Luna,GAHR*,25,25,0,0,25,19,0.76
760,0,KIN,KIN,KIN 211,30576,18,ONLINE,Lecture,TBA,0,0,Bos,ONLINE,26,20,30,0.230769231,24,16,0.666666667
761,0,KIN,KIN,KIN 211,31193,15B,ONLINE,Lecture,TBA,0,0,Bos,ONLINE,19,13,30,0.315789474,17,10,0.588235294
762,0,KIN,KIN,KIN 211,29631,9B,ONLINE,Lecture,TBA,0,0,Gnodle,ONLINE,35,14,30,0.6,19,12,0.631578947
763,KIN 271A/271B,KIN,KIN,KIN 271A,31194,18,ONLINE,Lecture,TBA,0,0,Luna,ONLINE,17,5,25,0.705882353,5,5,1
764,KIN 271A/271B,KIN,KIN,KIN 271B,31195,18,ONLINE,Lecture,TBA,0,0,Luna,ONLINE,10,1,25,0.9,2,1,0.5
765,0,KIN,KIN,KIN 298,32800,9B,IN PERSON,Lecture,TBA,0,0,Grosfeld,K 108,22,22,0,0,22,22,1
766,0,KIN,KIN,KIN 299,31197,18,IN PERSON,Lecture,TBA,0,0,Grosfeld,K 108,13,13,0,0,13,13,1
767,PEX 100/103,KIN,PEX,PEX 100,32028,18,IN PERSON,Lecture,10:00,10:15,TuTh,O'Connor,K 105,3,1,10,0.666666667,1,1,1
768,PEX 100/100A,KIN,PEX,PEX 100,32030,18,ONLINE,Lecture,TBA,0,0,Lim,ONLINE,9,5,10,0.444444444,5,4,0.8
769,PEX 100/PEX103A,KIN,PEX,PEX 100A,32032,18,IN PERSON,Lecture,9:30,9:45,MW,Lim,K 105,4,3,10,0.25,3,3,1
770,PEX 100/100A,KIN,PEX,PEX 100A,28185,18,ONLINE,Lecture,TBA,0,0,Lim,ONLINE,1,1,10,0,1,1,1
771,PEX 102/103A,KIN,PEX,PEX 102,27132,18,IN PERSON,Lecture,13:00,13:15,TuTh,O'Connor,K 105,5,4,10,0.2,4,4,1
772,PEX 102/103,KIN,PEX,PEX 102,32034,18,IN PERSON,Lecture,12:00,12:15,MW,Lim,K 105,3,3,10,0,3,3,1
773,0,KIN,PEX,PEX 102,31198,9B,ONLINE,Lecture,TBA,0,0,Lim,ONLINE,12,9,10,0.25,9,4,0.444444444
774,PEX 100/103,KIN,PEX,PEX 103,30418,18,IN PERSON,Lecture,10:00,10:15,TuTh,O'Connor,K 105,9,5,10,0.444444444,5,5,1
775,PEX 102/103,KIN,PEX,PEX 103,31200,18,IN PERSON,Lecture,12:00,12:15,MW,Lim,K 105,5,4,10,0.2,4,4,1
776,PEX 100/PEX103A,KIN,PEX,PEX 103A,32036,18,IN PERSON,Lecture,9:30,9:45,MW,Lim,K 105,4,4,10,0,4,4,1
777,PEX 102/103A,KIN,PEX,PEX 103A,29306,18,IN PERSON,Lecture,13:00,13:15,TuTh,O'Connor,K 105,6,6,10,0,6,6,1
778,0,KIN,PEX,PEX 104,30420,15B,ONLINE,Lecture,TBA,0,0,O'Connor,ONLINE,9,6,10,0.333333333,6,5,0.833333333
779,0,KIN,PEX,PEX 104,24726,9B,ONLINE,Lecture,TBA,0,0,O'Connor,ONLINE,10,7,10,0.3,7,6,0.857142857
780,DANC 102/PEX 104D,KIN,PEX,PEX 104D,32801,18,IN PERSON,Lecture,13:00,13:15,MW,Roman-Rodriguez,DS115,2,2,10,0,2,0,0
781,PEX 105/106,KIN,PEX,PEX 105,31472,18,IN PERSON,Lecture,14:30,14:45,TuTh,O'Connor,POOL,5,4,10,0.2,4,3,0.75
782,PEX 105/106,KIN,PEX,PEX 106,31474,18,IN PERSON,Lecture,14:30,14:45,TuTh,O'Connor,POOL,3,3,10,0,3,3,1
783,0,KIN,PEX,PEX 107,32803,18,IN PERSON,Lecture,11:00,11:15,MW,Lim,GYM,7,5,10,0.285714286,5,5,1
784,0,KIN,PEX,PEX 113,30265,15B,IN PERSON,Lecture,11:00,11:20,TuTh,Ibarguen Allpas,DS115,23,18,25,0.217391304,19,16,0.842105263
785,0,KIN,PEX,PEX 119,33304,18,IN PERSON,Lecture,18:00,18:15,MW,Kirk-sandy,WT,58,28,25,0.517241379,28,28,1
786,PEX 119/145,KIN,PEX,PEX 119,32263,18,IN PERSON,Lecture,11:00,11:15,MW,Kilicarslan,K 108,19,16,25,0.157894737,17,16,0.941176471
787,0,KIN,PEX,PEX 119,25561,18,IN PERSON,Lecture,14:00,14:15,MW,Caines,K 108,28,25,25,0.107142857,22,22,1
788,0,KIN,PEX,PEX 119,25563,18,IN PERSON,Lecture,14:00,14:15,MW,Grosfeld,K 108,31,27,25,0.129032258,23,23,1
789,0,KIN,PEX,PEX 119,33332,18,IN PERSON,Lecture,18:00,18:15,MW,Garriott,K 108,31,31,25,0,31,31,1
790,0,KIN,PEX,PEX 121,32945,18,IN PERSON,Lecture,15:00,15:15,TuTh,Kozlowski,K 129,20,16,25,0.2,16,16,1
791,KIN 104/PEX 124,KIN,PEX,PEX 124,24758,18,ONLINE,Lecture,TBA,0,0,Kozlowski,ONLINE,6,6,10,0,6,6,1
792,KIN 104/PEX 124,KIN,PEX,PEX 124,32131,18,ONLINE,Lecture,TBA,0,0,O'Connor,ONLINE,3,1,10,0.666666667,2,1,0.5
793,KIN 104/PEX 124,KIN,PEX,PEX 124,24764,18,IN PERSON,Lecture,9:30,9:45,TuTh,Kozlowski,K 129,8,8,10,0,8,7,0.875
794,KIN 104/PEX 124,KIN,PEX,PEX 124,32199,18,IN PERSON,Lecture,16:30,16:45,MW,Cordovil,K 129,6,4,10,0.333333333,5,3,0.6
795,PEX 124/130,KIN,PEX,PEX 124,26256,15B,ONLINE,Lecture,TBA,0,0,O'Connor,ONLINE,21,13,25,0.380952381,14,10,0.714285714
796,PEX 124/130,KIN,PEX,PEX 124,31214,9B,ONLINE,Lecture,TBA,0,0,O'Connor,ONLINE,16,5,25,0.6875,4,3,0.75
797,0,KIN,PEX,PEX 126,24981,18,IN PERSON,Lecture,13:00,13:15,MWF,Caines,K 108,25,22,35,0.12,22,21,0.954545455
798,0,KIN,PEX,PEX 126,24989,18,IN PERSON,Lecture,13:00,13:15,MWF,Grosfeld,K 108,24,20,35,0.166666667,23,20,0.869565217
799,PEX 124/130,KIN,PEX,PEX 130,25064,15B,ONLINE,Lecture,TBA,0,0,O'Connor,ONLINE,13,9,25,0.307692308,8,7,0.875
800,PEX 124/130,KIN,PEX,PEX 130,31216,9B,ONLINE,Lecture,TBA,0,0,O'Connor,ONLINE,19,10,25,0.473684211,10,6,0.6
801,0,KIN,PEX,PEX 132,31220,15B,IN PERSON,Lecture,9:00,9:20,TuTh,Carizzi,PE116,16,11,25,0.3125,13,10,0.769230769
802,0,KIN,PEX,PEX 134,32807,9B,ONLINE,Lecture,TBA,0,0,Chan,ONLINE,23,7,25,0.695652174,10,6,0.6
803,0,KIN,PEX,PEX 136,31226,15B,ONLINE,Lecture,TBA,0,0,Hammond,ONLINE,24,22,25,0.083333333,22,18,0.818181818
804,0,KIN,PEX,PEX 136,30289,9B,ONLINE,Lecture,TBA,0,0,Ibarguen Allpas,ONLINE,30,24,25,0.2,26,20,0.769230769
805,0,KIN,PEX,PEX 136,33342,9B,ONLINE,Lecture,TBA,0,0,Roman-Rodriguez,ONLINE,23,17,25,0.260869565,14,9,0.642857143
806,0,KIN,PEX,PEX 136,33330,9B,IN PERSON,Lecture,9:00,9:30,TuTh,Haley Peaslee,GYM FIT,19,7,25,0.631578947,8,7,0.875
807,PEX 138/139/140/141/240,KIN,PEX,PEX 138,25571,18,IN PERSON,Lecture,9:00,9:15,MW,Vascones,STAD,6,5,35,0.166666667,5,4,0.8
808,PEX 138/139/140/141/240,KIN,PEX,PEX 139,27160,18,IN PERSON,Lecture,9:00,9:15,MW,Vascones,STAD,11,7,35,0.363636364,8,7,0.875
809,PEX 138/139/140/141/240,KIN,PEX,PEX 140,32809,18,IN PERSON,Lecture,9:00,9:15,MW,Vascones,STAD,2,0,35,1,1,0,0
810,PEX 138/139/140/141/240,KIN,PEX,PEX 141,32811,18,IN PERSON,Lecture,9:00,10:00,MW,Vascones,STAD,2,2,35,0,2,1,0.5
811,PEX 145/145/245,KIN,PEX,PEX 145,31232,18,IN PERSON,Lecture,9:00,9:15,TuTh,Richardson,K 108,15,11,35,0.266666667,13,11,0.846153846
812,PEX 119/145,KIN,PEX,PEX 145,24797,18,IN PERSON,Lecture,11:00,11:15,MW,Kilicarslan,K 108,7,6,35,0.142857143,6,6,1
813,PEX 145/245,KIN,PEX,PEX 145,24799,18,IN PERSON,Lecture,12:00,12:15,MW,Artiaga,K 108,15,11,35,0.266666667,11,11,1
814,PEX 145/245/145,KIN,PEX,PEX 145,31562,18,IN PERSON,Lecture,17:00,17:15,TuTh,Allen,K 108,24,13,35,0.458333333,14,13,0.928571429
815,PEX 145/145/245,KIN,PEX,PEX 145,33182,18,IN PERSON,Lecture,7:00,7:15,MW,Fernley,K 108,17,14,35,0.176470588,15,14,0.933333333
816,PEX 145/145/245,KIN,PEX,PEX 145,33184,18,IN PERSON,Lecture,7:00,7:15,TuTh,Fernley,K 108,7,6,35,0.142857143,7,6,0.857142857
817,0,KIN,PEX,PEX 145,31616,18,IN PERSON,Lecture,12:00,12:15,TuTh,Kilicarslan,K 108,21,19,35,0.095238095,19,19,1
818,0,KIN,PEX,PEX 145,33334,18,IN PERSON,Lecture,18:00,18:15,TuTh,Allen,K 108,25,20,35,0.2,24,20,0.833333333
819,PEX 145/245/145,KIN,PEX,PEX 145,26262,18,IN PERSON,Lecture,17:00,17:15,MW,Allen,K 108,32,27,35,0.15625,28,27,0.964285714
820,PEX 145/145/245,KIN,PEX,PEX 145,24979,18,IN PERSON,Lecture,10:00,10:15,TuTh,Richardson,K 108,5,3,35,0.4,3,3,1
821,0,KIN,PEX,PEX 147,31238,18,IN PERSON,Lecture,12:30,13:00,F,Varkatzas,PE116,28,22,25,0.214285714,23,22,0.956521739
822,0,KIN,PEX,PEX 147,32813,15B,IN PERSON,Lecture,12:30,12:50,MW,Varkatzas,PE116,24,15,25,0.375,16,15,0.9375
823,PEX 148/148C,KIN,PEX,PEX 148,32201,18,IN PERSON,Lecture,10:00,10:15,MW,Celis,WT,14,10,25,0.285714286,11,9,0.818181818
824,PEX 148/148C,KIN,PEX,PEX 148C,32203,18,IN PERSON,Lecture,10:00,10:30,MW,Celis,WT,10,7,25,0.3,9,4,0.444444444
825,0,KIN,PEX,PEX 150,33059,18,IN PERSON,Lecture,11:30,12:00,MW,Celis,WT,27,18,25,0.333333333,22,13,0.590909091
826,PEX 151/152,KIN,PEX,PEX 151,24825,18,HYBRID,Lecture,9:00,9:15,W,Hammond,GYM,11,9,25,0.181818182,10,9,0.9
827,0,KIN,PEX,PEX 151,32815,18,ONLINE,Lecture,TBA,0,0,Chan,ONLINE,26,13,25,0.5,17,13,0.764705882
828,PEX 151/152,KIN,PEX,PEX 151,24831,15B,IN PERSON,Lecture,18:00,18:30,W,Fritzler,GYM,17,13,25,0.235294118,16,10,0.625
829,0,KIN,PEX,PEX 151,24835,9B,ONLINE,Lecture,TBA,0,0,Chan,ONLINE,27,15,25,0.444444444,16,11,0.6875
830,PEX 151/152,KIN,PEX,PEX 152,32817,18,HYBRID,Lecture,9:00,9:15,W,Hammond,GYM,6,5,25,0.166666667,5,4,0.8
831,0,KIN,PEX,PEX 152,30430,15B,ONLINE,Lecture,TBA,0,0,Chan,ONLINE,26,7,25,0.730769231,11,6,0.545454545
832,PEX 151/152,KIN,PEX,PEX 152,27099,15B,IN PERSON,Lecture,18:00,18:30,W,Fritzler,GYM,7,1,25,0.857142857,4,1,0.25
833,0,KIN,PEX,PEX 153,30432,15B,IN PERSON,Lecture,13:00,13:40,F,Fritzler,GYM,20,9,25,0.55,17,8,0.470588235
834,0,KIN,PEX,PEX 155,32819,18,ONLINE,Lecture,TBA,0,0,Chan,ONLINE,25,5,25,0.8,7,5,0.714285714
835,DANC 103/PEX 156/157,KIN,PEX,PEX 156,32821,18,IN PERSON,Lecture,8:00,8:15,TuTh,Hathaway,DS115,17,12,25,0.294117647,12,12,1
836,PEX 163/263,KIN,PEX,PEX 163,33189,9A,IN PERSON,Lecture,12:30,13:00,TuTh,Fernley,BASBL,30,24,35,0.2,25,24,0.96
837,PEX 165/166/265/266,KIN,PEX,PEX 165,24863,18,IN PERSON,Lecture,9:00,9:15,MW,May,GYM,12,12,25,0,12,12,1
838,PEX 165/166/265/266,KIN,PEX,PEX 165,24999,15B,IN PERSON,Lecture,19:00,19:20,TuTh,Ortiz,GYM,8,8,25,0,7,7,1
839,PEX 165/166/265/266,KIN,PEX,PEX 166,24865,18,IN PERSON,Lecture,9:00,9:15,MW,May,GYM,8,6,25,0.25,6,6,1
840,PEX 165/166/265/266,KIN,PEX,PEX 166,31244,15B,IN PERSON,Lecture,19:00,19:20,TuTh,Ortiz,GYM,8,7,25,0.125,8,7,0.875
841,PEX 176/276,KIN,PEX,PEX 176,24870,18,IN PERSON,Lecture,9:00,9:30,F,Caines,K 108,18,16,25,0.111111111,14,14,1
842,PEX 178/278/179,KIN,PEX,PEX 178,25005,18,IN PERSON,Lecture,9:00,9:15,TuTh,Artiaga,SOCR,10,8,35,0.2,9,8,0.888888889
843,PEX 178/278/179,KIN,PEX,PEX 179,24874,18,IN PERSON,Lecture,9:00,9:15,TuTh,Artiaga,SOCR,5,4,35,0.2,4,4,1
844,PEX 184/185/284/285,KIN,PEX,PEX 184,31248,18,IN PERSON,Lecture,9:00,9:15,TuTh,Macias,POOL,12,12,15,0,12,10,0.833333333
845,PEX 184/185/284/285,KIN,PEX,PEX 184,31250,18,IN PERSON,Lecture,12:30,12:45,MW,Abing,POOL,7,3,15,0.571428571,4,3,0.75
846,PEX 184/185/284/285,KIN,PEX,PEX 185,31256,18,IN PERSON,Lecture,9:00,9:15,TuTh,Macias,POOL,8,4,20,0.5,4,4,1
847,PEX 184/185/284/285,KIN,PEX,PEX 185,31258,18,IN PERSON,Lecture,12:30,12:45,MW,Abing,POOL,9,8,20,0.111111111,9,8,0.888888889
848,PEX 188/189,KIN,PEX,PEX 188,29338,9B,IN PERSON,Lecture,9:00,9:30,MW,Buttler,CTS,26,23,25,0.115384615,20,14,0.7
849,PEX 188/189,KIN,PEX,PEX 189,29340,9B,IN PERSON,Lecture,9:00,9:30,MW,Buttler,CTS,5,4,25,0.2,3,3,1
850,PEX 191/192/291/292,KIN,PEX,PEX 191,25573,18,IN PERSON,Lecture,18:00,18:30,M,Anderson,GYM,10,10,35,0,10,10,1
